"RECNO","TName","Company","Div_LES","Terminal","Status","ChassisNo","CONTAINERNO","LI_NO","QTY_LE","SVCCODE_LE","SVCDESCRIPTION_LE","RATECODE_LE","RATE_LE","CHGAMT_LE","chz_pickup_loc","Shipper_Name","ConsigneeID","Consignee_Name","BilltoID_LES","Billto_Name_LES","Preferred","WorkorderNo","PBI_RefNo","BOL","SSL","PU_Date","PU_Time","Original_SchedDelv","SchedDelv","Original_scheddelvtime","Scheddelvtime","POD_Date","POD_Time","Ingatedate","ReturnTo","CHZ_returnTo","CHZ_ingatedate","RECEIVEDBY","YARDID","LASTFREEDAY","FREEDAYS","LAST_RETURN","Linehaul_Amount","FSC_Amount","Line_Total","ChasFee_Total","EL_Bill_Total","DP_Total","MP_Total","Net_Total","Rel_Date","Billed_Date_LES","Rcvd_Date_LES","CUST_REF"
1909818,"ELBilling","PBI","PBI","ATL","AC","AIMZ473316","BSIU8088309",1239,13,"YST","YARD STORAGE CHARGES","E",35,455,"","CSX FAIRBURN (O083)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0001714","SDS","MAEUS00563352","MSK",3/19/2022,"1335",3/31/2022,3/31/2022,"2359","2359",3/31/2022,"0430",4/7/2022,"CSXFBGA","CSXFBGA",4/7/2022,"","PBIGA",3/16/2022,14,4/6/2022,0,0,0,0,0,0,0,0,2/25/2022,,,"14446856"
1909819,"ELBilling","PBI","PBI","ATL","AC","FLXZ439167","MRKU4512694",1107,14,"YST","YARD STORAGE CHARGES","E",35,490,"","CSX FAIRBURN (O083)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0001715","SDS","MAEUS00563369","MSK",3/19/2022,"1812",4/1/2022,4/1/2022,"2359","2359",4/1/2022,"1028",5/27/2022,"CSXFBGA","CSXFBGA",5/27/2022,"","PBIGA",3/16/2022,14,4/6/2022,0,0,0,0,0,0,0,0,2/25/2022,,,"14445384"
1909820,"ELBilling","PBI","PBI","ATL","AC","ZCSZ941419","MRKU5692190",1706,9,"YST","YARD STORAGE CHARGES","E",35,315,"","CSX FAIRBURN (O083)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0001716","SDS","MAEUS00563351","MSK",3/16/2022,"1817",3/24/2022,3/24/2022,"2359","2359",3/24/2022,"0110",5/5/2022,"BTTATLG","BTTATLG",5/5/2022,"","PBIGA",3/17/2022,14,4/4/2022,0,0,0,0,0,0,0,0,2/25/2022,,,"14418968"
1909821,"ELBilling","PBI","PBI","ATL","AC","NEDZ401030","MSKU0453147",1107,9,"YST","YARD STORAGE CHARGES","E",35,315,"","CSX FAIRBURN (O083)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0001717","SDS","MAEUS00563350","MSK",3/17/2022,"0952",3/25/2022,3/25/2022,"2359","2359",3/25/2022,"1030",5/27/2022,"CSXFBGA","CSXFBGA",5/27/2022,"","PBIGA",3/17/2022,14,4/5/2022,0,0,0,0,0,0,0,0,2/25/2022,,,"14445386"
1909822,"ELBilling","PBI","PBI","ATL","AC","TSXZ665256","MSKU1163815",920,17,"YST","YARD STORAGE CHARGES","E",35,595,"","CSX FAIRBURN (O083)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0001718","SDS","MAEUS00563359","MSK",3/19/2022,"1545",4/4/2022,4/4/2022,"2359","2359",4/4/2022,"0330",4/6/2022,"BTTATLG","BTTATLG",4/6/2022,"","PBIGA",3/16/2022,14,4/6/2022,0,0,0,0,0,0,0,0,2/25/2022,,,"14445544"
1909823,"ELBilling","PBI","PBI","ATL","AC","CMAZ435979","MSKU1738118",1741,8,"YST","YARD STORAGE CHARGES","E",35,280,"","CSX FAIRBURN (O083)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0001719","SDS","MAEUS00563358","MSK",3/18/2022,"1454",3/25/2022,3/25/2022,"2359","2359",3/25/2022,"0005",4/26/2022,"BTTATLG","BTTATLG",4/26/2022,"","PBIGA",3/16/2022,14,4/6/2022,0,0,0,0,0,0,0,0,2/25/2022,,,"14445545"
1909824,"ELBilling","PBI","PBI","ATL","AC","NAPZ185455","MSKU9463362",1228,7,"YST","YARD STORAGE CHARGES","E",35,245,"","CSX FAIRBURN (O083)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0001720","SDS","MAEUS00563360","MSK",3/17/2022,"2000",3/17/2022,3/23/2022,"2359","2359",3/23/2022,"1121",3/30/2022,"BTTATLG","BTTATLG",3/30/2022,"","PBIGA",3/17/2022,14,4/5/2022,0,0,0,0,0,0,0,0,2/25/2022,,,"14418969"
1909826,"ELBilling","PBI","PBI","ATL","AC","TLXZ456625","SUDU6972415",1759,1,"YST","YARD STORAGE CHARGES","E",0.05,0.05,"","CSX FAIRBURN (O083)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0001722","","MAEUS00563373","MSK",3/17/2022,"1537",3/28/2022,3/28/2022,"2359","2359",3/28/2022,"1200",5/13/2022,"BTTATLG","BTTATLG",5/13/2022,"","PBIGA",3/17/2022,14,4/5/2022,0,0,0,0,0,0,0,0,2/25/2022,,,"14419441"
1909827,"ELBilling","PBI","PBI","ATL","AC","EMCZ740344","TCNU8497115",1104,14,"YST","YARD STORAGE CHARGES","E",35,490,"","CSX FAIRBURN (O083)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0001723","SDS","MAEUS00563356","MSK",3/17/2022,"1819",3/17/2022,3/30/2022,"2359","2359",3/30/2022,"0206",5/27/2022,"CSXFBGA","CSXFBGA",5/27/2022,"","PBIGA",3/17/2022,14,4/5/2022,0,0,0,0,0,0,0,0,2/25/2022,,,"14419442"
1909828,"ELBilling","PBI","PBI","ATL","AC","FZLZ994026","TGHU9331305",1627,13,"YST","YARD STORAGE CHARGES","E",35,455,"","CSX FAIRBURN (O083)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0001724","SDS","MAEUS00563353","MSK",3/17/2022,"1607",3/17/2022,3/29/2022,"2359","2359",3/29/2022,"1034",4/8/2022,"BTTATLG","BTTATLG",4/8/2022,"","PBIGA",3/17/2022,14,4/5/2022,0,0,0,0,0,0,0,0,2/28/2022,,,"14419443"
1909836,"ELBilling","PBI","PBI","CHI","AC","EMCZ542325","KOCU4037154",1430,2,"YST","YARD STORAGE CHARGES","E",35,70,"","UP -GLOBAL 4 (I206)","LOWMAIL","LOWE'S ADC 3463","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0003285","050522-SDS","HDMULCHM88713407","HII",3/29/2022,"1937",3/29/2022,3/30/2022,"2359","2359",3/30/2022,"1530",4/2/2022,"GLO4","GLO4",4/2/2022,"","DELCOIL",3/29/2022,14,4/11/2022,0,0,0,0,0,0,0,0,2/25/2022,5/6/2022,6/3/2022,"14450727"
1909852,"Lineitem","PBI","PBI","CHI","88","TSXZ435863","MAGU5513079",3,2,"YST","YARD STORAGE (LOADED)","E",40,80,"","BNSF LPC Logistics Park (H572)","SYSRAIL","SYSMEX REAGENTS AMERICA, INC","K&NAMA","ACES KUEHNE + NAGEL","K&NAMA","6373-0238-202.013","","","YML",3/25/2022,"0719",3/23/2022,3/25/2022,"0800","0800",3/25/2022,"0830",3/26/2022,"NORF79","REUNS79",3/26/2022,"","",,4,3/30/2022,0,0,0,0,0,0,0,0,2/25/2022,4/4/2022,4/20/2022,""
1909853,"Lineitem","PBI","PBI","CHI","88","TSXZ413507","MAGU5514840",3,2,"YST","YARD STORAGE (LOADED)","E",40,80,"","BNSF LPC Logistics Park (H572)","SYSRAIL","SYSMEX REAGENTS AMERICA, INC","K&NAMA","ACES KUEHNE + NAGEL","K&NAMA","6373-0238-202.013","","","YML",3/24/2022,"2046",3/23/2022,3/25/2022,"1300","1300",3/25/2022,"0900",3/26/2022,"NORF79","REUNS79",3/26/2022,"","",,4,3/29/2022,0,0,0,0,0,0,0,0,2/25/2022,4/4/2022,4/20/2022,""
1909862,"Lineitem","PBI","PBI","MEM","CC","TSXZ462323","MSKU0522150",4,2,"YST","YARD STORAGE CHARGES","E",50,100,"MCZRECN","CN -CNRR MEM (P484)","COOPTN","COOPER LIGHTING","COOPMO","COOPER LIGHTING SOLUTIONS C/O CASS","CLIGGA","1043584648-2021","RECV LOC 1064","215584426","MSK",5/17/2022,"1815",5/17/2022,5/18/2022,"1759","1759",5/18/2022,"0939",5/31/2022,"BTTMS","MCZREBT",5/31/2022,"RDT","INTERS",5/17/2022,7,5/23/2022,0,0,0,0,0,0,0,0,5/13/2022,,,""
1909863,"ELBilling","PBI","PBI","CHI","AC","TSXZ616869","FANU1433090",946,13,"YST","YARD STORAGE CHARGES","E",40,520,"","BNSF LPC Logistics Park (H572)","BESTBOL","BEST BUY 710 C/O SAMSUNG","SAMCA","Samsung Electronics America (SALS)","SAMCADR","609054763","","HLCUBKK2111CCKG0","HAP",3/9/2022,"1846",3/21/2022,3/21/2022,"1000","1000",3/21/2022,"1000",3/21/2022,"ITEIL","GLO4",3/21/2022,"LOT C","DELCOIL",2/27/2022,20,3/28/2022,0,0,0,0,0,0,0,0,2/25/2022,5/4/2022,5/20/2022,""
1909883,"ELBilling","PBI","PBI","SAV","AC","DCNZ407477","APZU4224332",1553,9,"YST","YARD STORAGE CHARGES","E",40,360,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM2222546","TNAM2222546 MANUAL","SEL1314173","CMA",3/9/2022,"0754",3/17/2022,3/17/2022,"2359","2359",3/17/2022,"2300",3/25/2022,"GAPORT","GAPORT",3/25/2022,"","OTDLOGA",3/9/2022,20,3/28/2022,0,0,0,0,0,0,0,0,2/25/2022,4/15/2022,5/5/2022,""
1909886,"ELBilling","PBI","PBI","SAV","AC","AIMZ501755","BEAU6100827",1148,9,"YST","YARD STORAGE CHARGES","E",40,360,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM2222546","TNAM2222546 MANUAL","SEL1314178","CMA",3/7/2022,"0952",3/15/2022,3/15/2022,"2359","2359",3/15/2022,"1800",3/25/2022,"GAPORT","GAPORT",3/25/2022,"","OTDLOGA",3/9/2022,20,3/26/2022,0,0,0,0,0,0,0,0,2/25/2022,4/15/2022,5/5/2022,""
1909887,"ELBilling","PBI","PBI","SAV","AC","TAXZ467781","BMOU5556648",1108,8,"YST","YARD STORAGE CHARGES","E",40,320,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM2222546","TNAM2222546 MANUAL","SEL1314181","CMA",3/7/2022,"0909",3/14/2022,3/14/2022,"2359","2359",3/14/2022,"1517",4/12/2022,"GAPORT","GAPORT",4/12/2022,"","OTDLOGA",3/9/2022,20,3/26/2022,0,0,0,0,0,0,0,0,2/25/2022,4/15/2022,5/5/2022,""
1909889,"ELBilling","PBI","PBI","SAV","AC","NAPZ185520","CMAU4662890",1103,8,"YST","YARD STORAGE CHARGES","E",40,320,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM2222546","TNAM2222546 MANUAL","SEL1314183","CMA",3/5/2022,"1135",3/12/2022,3/12/2022,"2359","2359",3/12/2022,"1800",3/22/2022,"GAPORT","GAPORT",3/22/2022,"","OTDLOGA",3/8/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/25/2022,4/15/2022,5/5/2022,""
1909890,"ELBilling","PBI","PBI","SAV","AC","APMZ425543","CMAU4021310",931,7,"YST","YARD STORAGE CHARGES","E",40,280,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM2222546","TNAM2222546 MANUAL","SEL1314184","CMA",3/5/2022,"0930",3/11/2022,3/11/2022,"2359","2359",3/11/2022,"1508",3/18/2022,"GAPORT","GAPORT",3/18/2022,"","OTDLOGA",3/9/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/25/2022,4/15/2022,5/5/2022,""
1909891,"ELBilling","PBI","PBI","SAV","AC","APMZ412672","CMAU6438391",929,7,"YST","YARD STORAGE CHARGES","E",40,280,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM2222546","TNAM2222546 MANUAL","SEL1314185","CMA",3/5/2022,"1248",3/11/2022,3/11/2022,"2359","2359",3/11/2022,"1800",3/18/2022,"GAPORT","GAPORT",3/18/2022,"","OTDLOGA",3/8/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/25/2022,4/15/2022,5/5/2022,""
1909893,"ELBilling","PBI","PBI","SAV","AC","DCSZ755473","HJMU1576518",930,7,"YST","YARD STORAGE CHARGES","E",40,280,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM2222546","TNAM2222546 MANUAL","SEL1314187","CMA",3/5/2022,"1434",3/11/2022,3/11/2022,"2359","2359",3/11/2022,"1354",3/23/2022,"GAPORT","GAPORT",3/23/2022,"","OTDLOGA",3/9/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/25/2022,4/15/2022,5/5/2022,""
1909894,"ELBilling","PBI","PBI","SAV","AC","APMZ416559","TCNU6960344",1101,8,"YST","YARD STORAGE CHARGES","E",40,320,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM2222546","TNAM2222546 MANUAL","SEL1314188","CMA",3/5/2022,"1533",3/12/2022,3/12/2022,"2359","2359",3/12/2022,"2300",3/23/2022,"GAPORT","GAPORT",3/23/2022,"","OTDLOGA",3/9/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/25/2022,4/15/2022,5/5/2022,""
1909897,"ELBilling","PBI","PBI","SAV","AC","NEDZ401291","TCNU3551764",1107,8,"YST","YARD STORAGE CHARGES","E",40,320,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM2222546","TNAM2222546 MANUAL","SEL1314192","CMA",3/7/2022,"0914",3/14/2022,3/14/2022,"2359","2359",3/14/2022,"1533",3/29/2022,"GAPORT","GAPORT",3/29/2022,"","OTDLOGA",3/8/2022,20,3/26/2022,0,0,0,0,0,0,0,0,2/25/2022,4/15/2022,5/5/2022,""
1909898,"ELBilling","PBI","PBI","SAV","AC","DCSZ708639","TEMU6321071",1106,8,"YST","YARD STORAGE CHARGES","E",40,320,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM2222546","TNAM2222546 MANUAL","SEL1314193","CMA",3/7/2022,"0753",3/14/2022,3/14/2022,"2359","2359",3/14/2022,"1200",5/25/2022,"GAPORT","GAPORT",5/25/2022,"","OTDLOGA",3/8/2022,20,3/26/2022,0,0,0,0,0,0,0,0,2/25/2022,4/15/2022,5/5/2022,""
1909901,"ELBilling","PBI","PBI","SAV","AC","TAXZ129006","TGBU4144742",1241,7,"YST","YARD STORAGE CHARGES","E",40,280,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM2222546","TNAM2222546 MANUAL","SEL1314196","CMA",3/5/2022,"1253",3/11/2022,3/15/2022,"2359","2359",3/15/2022,"1350",3/24/2022,"GAPORT","GAPORT",3/24/2022,"","OTDLOGA",3/9/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/25/2022,4/15/2022,5/5/2022,""
1909902,"ELBilling","PBI","PBI","SAV","AC","MAEC597694","TGBU4167856",1105,8,"YST","YARD STORAGE CHARGES","E",40,320,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM2222546","TNAM2222546 MANUAL","SEL1314197","CMA",3/7/2022,"1116",3/14/2022,3/16/2022,"2359","2359",3/16/2022,"1800",3/24/2022,"GAPORT","GAPORT",3/24/2022,"","OTDLOGA",3/8/2022,20,3/26/2022,0,0,0,0,0,0,0,0,2/25/2022,4/15/2022,5/5/2022,""
1909903,"ELBilling","PBI","PBI","SAV","AC","OESZ803896","TRHU4618758",1118,7,"YST","YARD STORAGE CHARGES","E",40,280,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM2222546","TNAM2222546 MANUAL","SEL1314199","CMA",3/5/2022,"0745",3/11/2022,3/11/2022,"2359","2359",3/11/2022,"1841",3/17/2022,"GAPORT","GAPORT",3/17/2022,"","OTDLOGA",3/8/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/25/2022,4/15/2022,5/5/2022,""
1909917,"ELBilling","PBI","PBI","CHI","AC","TSXZ474621","HASU4226796",1131,3,"YST","YARD STORAGE CHARGES","E",40,120,"REUILTR","CN -CHI/CNRR (I092)","MIQIL","NEOVIA LOGISTICS - A58","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHI220405343","1909917MB","214990211","MSK",3/10/2022,"1429",3/12/2022,3/12/2022,"0000","2359",3/12/2022,"1330",3/17/2022,"ILTRANS","REUILTR",3/17/2022,"","DELCOIL",3/10/2022,14,3/29/2022,0,0,0,0,0,0,0,0,2/28/2022,3/18/2022,4/12/2022,""
1909937,"ELBilling","PBI","PBI","ATL","AC","FLXZ410054","CMAU6433785",920,9,"YST","YARD STORAGE CHARGES","E",28,252,"","NS - NORFOLK AUSTELL (L690)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","WO1352125","TNAM2247827","SEL1308377","CMA",3/4/2022,"1934",3/12/2022,3/12/2022,"2359","2359",3/12/2022,"2359",3/31/2022,"ROADCMA","CPDGA",3/31/2022,"","PBIGA",3/4/2022,20,3/23/2022,0,0,0,0,0,0,0,0,2/28/2022,4/15/2022,5/5/2022,""
1909938,"ELBilling","PBI","PBI","ATL","AC","FLXZ437422","TCLU6551098",923,11,"YST","YARD STORAGE CHARGES","E",40,440,"","NS - NORFOLK AUSTELL (L690)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","WO1352128","TNAM2247832","SEL1308677","CMA",3/5/2022,"0745",3/15/2022,3/15/2022,"2359","2359",3/15/2022,"1205",3/31/2022,"NORGA","NORGA",3/31/2022,"","PBIGA",3/4/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/28/2022,4/15/2022,5/5/2022,""
1909941,"ELBilling","PBI","PBI","CHI","AC","TSXZ477095","OOCU6948621",1959,8,"YST","YARD STORAGE CHARGES","E",35,280,"REUSE","BNSF LPC Logistics Park (H572)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0001620","SDS","COSU6321103420","COS",3/28/2022,"1748",4/4/2022,4/4/2022,"0000","2359",4/4/2022,"1000",4/5/2022,"CNIJO","REUSE",4/5/2022,"LOT S","DELCOIL",3/28/2022,14,4/10/2022,0,0,0,0,0,0,0,0,2/25/2022,,,"14545030"
1909944,"ELBilling","PBI","PBI","ATL","AC","TLXZ436433","TGBU5756470",924,11,"YST","YARD STORAGE CHARGES","E",40,440,"","NS - NORFOLK AUSTELL (L690)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","WO1352135","TNAM2247834","SEL1308199","CMA",3/5/2022,"0642",3/15/2022,3/15/2022,"2359","2359",3/15/2022,"1400",4/5/2022,"ROADCMA","NORGA",4/5/2022,"","PBIGA",3/4/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/28/2022,4/15/2022,5/5/2022,""
1909945,"ELBilling","PBI","PBI","ATL","AC","APMZ700766","CMAU8220140",921,11,"YST","YARD STORAGE CHARGES","E",40,440,"","NS - NORFOLK AUSTELL (L690)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","WO1352136","TNAM2247844","SEL1308342","CMA",3/5/2022,"1021",3/15/2022,3/15/2022,"2359","2359",3/15/2022,"1030",3/31/2022,"NORGA","NORGA",3/31/2022,"","PBIGA",3/4/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/28/2022,4/15/2022,5/5/2022,""
1909946,"ELBilling","PBI","PBI","ATL","AC","FLXZ434634","CMAU9071890",921,9,"YST","YARD STORAGE CHARGES","E",28,252,"","NS - NORFOLK AUSTELL (L690)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","WO1352138","TNAM2247838","SEL1308356","CMA",3/4/2022,"1753",3/12/2022,3/13/2022,"2359","2359",3/13/2022,"0030",3/31/2022,"ROADCMA","CPDGA",3/31/2022,"","PBIGA",3/4/2022,20,3/23/2022,0,0,0,0,0,0,0,0,2/28/2022,4/15/2022,5/5/2022,""
1909947,"ELBilling","PBI","PBI","ATL","AC","XNPZ176969","CMAU9111340",922,9,"YST","YARD STORAGE CHARGES","E",28,252,"","NS - NORFOLK AUSTELL (L690)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","WO1352144","TNAM2247846","SEL1308033","CMA",3/4/2022,"1645",3/12/2022,3/12/2022,"2359","2359",3/12/2022,"2357",3/31/2022,"ROADCMA","CPDGA",3/31/2022,"","PBIGA",3/4/2022,20,3/23/2022,0,0,0,0,0,0,0,0,2/28/2022,4/15/2022,5/5/2022,""
1909949,"ELBilling","PBI","PBI","ATL","AC","NAPZ175219","CMAU4187804",1614,5,"YST","YARD STORAGE CHARGES","E",28,140,"","NS - NORFOLK AUSTELL (L690)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","WO1352150","TNAM2247851","SEL1308379","CMA",3/3/2022,"1105",3/3/2022,3/12/2022,"2359","2359",3/12/2022,"2356",3/31/2022,"ROADCMA","CPDGA",3/31/2022,"","PBIGA",3/3/2022,20,3/22/2022,0,0,0,0,0,0,0,0,2/28/2022,4/15/2022,5/5/2022,""
1909951,"ELBilling","PBI","PBI","ATL","AC","TAXZ434399","CMAU5478980",1615,10,"YST","YARD STORAGE CHARGES","E",28,280,"","NS - NORFOLK AUSTELL (L690)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","WO1352152","TNAM2247853","SEL1308660","CMA",3/3/2022,"1642",3/3/2022,3/12/2022,"2359","2359",3/12/2022,"2014",3/31/2022,"ROADCMA","PBIGA",3/31/2022,"","PBIGA",3/3/2022,20,3/22/2022,0,0,0,0,0,0,0,0,2/28/2022,4/15/2022,5/5/2022,""
1909960,"ELBilling","PBI","PBI","ATL","AC","TSXZ470718","TTNU5676296",1616,6,"YST","YARD STORAGE CHARGES","E",28,168,"","NS - NORFOLK AUSTELL (L690)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","WO1352156","TNAM2247857","SEL1308370","CMA",3/3/2022,"1652",3/3/2022,3/12/2022,"2359","2359",3/12/2022,"1859",4/1/2022,"GAPORT","GAPORT",4/1/2022,"","PBIGA",3/3/2022,20,3/22/2022,0,0,0,0,0,0,0,0,2/28/2022,4/15/2022,5/5/2022,""
1909971,"ELBilling","PBI","PBI","ATL","AC","AIMZ470918","TCLU8634015",1618,6,"YST","YARD STORAGE CHARGES","E",28,168,"","NS - NORFOLK AUSTELL (L690)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","WO1352203","TNAM2247871","SEL1308180","CMA",3/3/2022,"1327",3/8/2022,3/8/2022,"2359","2359",3/8/2022,"1233",3/31/2022,"ROADCMA","CPDGA",3/31/2022,"","PBIGA",3/3/2022,20,3/22/2022,0,0,0,0,0,0,0,0,2/28/2022,4/15/2022,5/5/2022,""
1909972,"ELBilling","PBI","PBI","ATL","AC","NAPZ423904","SEKU4115362",1618,6,"YST","YARD STORAGE CHARGES","E",28,168,"","NS - NORFOLK AUSTELL (L690)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","WO1352208","TNAM2247873","SEL1308196","CMA",3/3/2022,"1500",3/8/2022,3/8/2022,"2359","2359",3/8/2022,"0420",3/31/2022,"ROADCMA","CPDGA",3/31/2022,"","PBIGA",3/3/2022,20,3/22/2022,0,0,0,0,0,0,0,0,2/28/2022,4/15/2022,5/5/2022,""
1909975,"ELBilling","PBI","PBI","ATL","AC","OESZ802425","TCKU6317879",1619,9,"YST","YARD STORAGE CHARGES","E",28,252,"","NS - NORFOLK AUSTELL (L690)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","WO1352211","TNAM2247879","SEL1308235","CMA",3/3/2022,"1538",3/11/2022,3/11/2022,"2359","2359",3/11/2022,"0730",4/4/2022,"NORGA","NORGA",4/4/2022,"","PBIGA",3/3/2022,20,3/22/2022,0,0,0,0,0,0,0,0,2/28/2022,4/15/2022,5/5/2022,""
1909977,"ELBilling","PBI","PBI","ATL","AC","HDMZ501727","CMAU6549034",1620,9,"YST","YARD STORAGE CHARGES","E",28,252,"","NS - NORFOLK AUSTELL (L690)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","WO1352221","TNAM2247889","SEL1308289","CMA",3/3/2022,"0548",3/3/2022,3/11/2022,"2359","2359",3/11/2022,"0700",3/31/2022,"ROADCMA","CPDGA",3/31/2022,"","PBIGA",3/3/2022,20,3/22/2022,0,0,0,0,0,0,0,0,2/28/2022,4/15/2022,5/5/2022,""
1909980,"ELBilling","PBI","PBI","ATL","AC","MSCZ418169","TCLU8805099",1620,7,"YST","YARD STORAGE CHARGES","E",28,196,"","NS - NORFOLK AUSTELL (L690)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","WO1352242","TNAM2247884","SEL1308261","CMA",3/3/2022,"1658",3/3/2022,3/9/2022,"2359","2359",3/9/2022,"0800",3/31/2022,"ROADCMA","CPDGA",3/31/2022,"","PBIGA",3/3/2022,20,3/22/2022,0,0,0,0,0,0,0,0,2/28/2022,4/15/2022,5/5/2022,""
1909983,"ELBilling","PBI","PBI","ATL","AC","TAXZ487284","TCNU6251035",1621,5,"YST","YARD STORAGE CHARGES","E",28,140,"","NS - NORFOLK AUSTELL (L690)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","WO1352274","TNAM2247920","SEL1308420","CMA",3/3/2022,"1812",3/3/2022,3/7/2022,"2359","2359",3/7/2022,"1400",4/6/2022,"NORGA","NORGA",4/6/2022,"","PBIGA",3/3/2022,20,3/22/2022,0,0,0,0,0,0,0,0,2/28/2022,4/15/2022,5/5/2022,""
